contents,aug,contentsId,likecount,showTime,tv_name,uid,context,aug_context,label2,label7
米依的起点很高呀直接配秦昊,米伊的起点很高。他与秦昊直接匹配,2020/7/14 19:27,0,1244,0,1182477334,多有夫妻相；男人抽烟就是好男人；你很牛吗放下你的身段；可以不提无关明星吗,有许多夫妻的脸；抽烟的人是个好人；你很棒吗？放下你的身材；我们能不提不相干的星星吗,1,4
有点不想让张东升死,我不想让张东生死,2020/6/25 13:55,20,1393,10,1406480039,三个孩子真害人；前两个人头不重要了；别让老陈死啊；这伤还没好利索呢,三个孩子真的很有害；头两个头不再重要了；不要让老陈死；伤口还没有愈合,1,3
他要没工作了吧,他会失业吗,2020/6/18 21:44,41,849,5,2336432131,希望他两在一起；聪明人果然是会留后手的；心爱的红来了；周春红这个造型不错,我希望他和我在一起；聪明人真的有能力留下来；亲爱的红色来了；周春红：这个形状不错,1,2
普长大必然不简单,普：长大一定不容易,2020/6/19 16:13,187,2270,1,1470274359,胶己人来一波；居然是在我大潮汕好亲切；无辜的眼神；你以为人家想这么成熟吗,一群朋友；它实际上在我的大朝山。真是太好了；天真的眼睛；你认为人们想要如此成熟吗,1,2
好聪明啊,多么聪明,2020/6/17 22:55,52,1833,3,1648814444,这脑袋不犯法太浪费了；学霸的周密部署秃子完了；拿到钱不怕被骗；好成熟的少年,这个大脑不违法。太浪费了；学霸的精心部署已经结束；当我拿到钱时，我不怕被骗；多么成熟的男孩啊,1,1
和怪奇物语怎么说呢,“奇怪的故事”呢,2020/6/20 1:48,17,1524,3,1347951171,小女孩的眼神好清澈好可爱；女孩长不大会死；所以说和什么样的人在一起真的很重要；你要黑化了,小女孩的眼睛是那么的清澈可爱；女孩不太可能死亡；所以知道你和谁在一起真的很重要；你要变黑了,1,2
复制一份到电脑啊,把它复制到电脑上,2020/6/27 18:49,4,1486,6,2049025689,我现在还在用这种电脑；最后不是说是空卡吗；第七集你才想起来备份；记住这张卡片,我还在用这台电脑；你不是说那是张空卡片吗；第7集：你只记得备份；记住这张卡片,1,1
这俩是来秀智商的哈,这两个人在这里展示他们的智慧,2020/6/19 4:18,237,1222,5,1291661585,笑死企鹅肉；老陈对严良很好啊；老陈你冷静；莫名其妙的觉得这个爷好宠严良,笑企鹅肉；老陈对严亮很好；老陈，冷静点；莫名其妙的是，我觉得这位大师很宠爱严亮,1,1
这钱该你们得吗,你应该拿钱吗,2020/6/19 9:09,106,339,6,1472795339,没有她就是欣；这爸哪来这么多钱；自从有爸带衣服都是新的；成长过程中遇到的人很重要,不，她是辛；这位父亲从哪里得到这么多钱；自从爸爸把衣服带来以后，它们都是新的；你在成长过程中遇到的人非常重要,1,3
怕偷藏起来了太真实了,害怕偷窃。太真实了,2020/7/6 14:16,20,2219,0,1487501574,他怕被偷走所以藏起来；好喜欢这个孩子；把之前的都藏起来了；怕自己出去妈东西被拿,他害怕被偷，所以躲了起来；我真的很喜欢这个孩子；隐藏所有以前的；我担心我妈妈的东西会被拿走,1,2
一定是特别的缘分,这一定是一种特殊的命运,2020/6/29 11:39,1,2526,6,2201466451,一定是特别的缘分；到这里所有演员都串起来了；这段感觉对了；这个镜头绝了,这一定是一种特殊的命运；在这里，所有的演员都被串在一起；这种感觉是对的；这张照片太棒了,1,1
注意那块白布,注意白布,2020/6/23 21:22,112,850,2,2513408142,普也是有责任的；肚子几个月了；是它自己活该好吗；普有责任的普太不简单了,浦也负责；多少个月；这是应得的，好吗；浦负责。Pu太简单了,1,2
影帝的演技果然不一样,最佳男演员的演技真的不同,2020/6/23 20:58,25,164,6,1810351987,这是致敬张东升吗；不知道的以为你们花了一万八；氪金大佬们好；这父子两够有趣的,这是向张东生致敬吗；我不知道。我以为你花了18000美元；氪金老板；父亲和儿子很有趣,1,4
为什么拿人家的钱这么理所当然啊,为什么认为人们的钱是理所当然的,2020/6/21 19:36,90,1665,1,1457699479,不愧是非常优秀的演员；严良不太聪明；要在少年宫遇到了；跟人家要钱那么自然呢,他不愧为一名非常优秀的演员；颜亮不是很聪明；我在少年宫等你；向别人要钱是很自然的,1,3
好拽好喜欢,我喜欢它,2020/6/26 18:17,89,1028,6,8.08E+14,这白话我吐了；就是这么任性；让你们去游泳；张东升这么啰嗦都杀了吧,我吐出了这种方言；我太任性了；我们去游泳吧；杀了张东生，因为他太罗嗦了,1,1
相信童话还是现实,相信童话或现实,2020/6/19 9:56,41,2265,5,2477281361,最后一题更好的解法没问吗；高智商对决太带感了；哈亦师亦敌可还行；不要活在别人讲的故事里做自己,你没有要求对最后一个问题有更好的解决方案吗；与高智商竞争是非常情绪化的；哈，我是一个师，一个敌人，但我没事；不要生活在别人讲的故事中。做你自己,1,2
感觉这老头不是好人,看来这位老人不是个好人,2020/7/2 14:53,3,749,0,1274378543,我看李丰田还是有阴影；我还以为是白客；这个严良有点像周震南；每一位的演技都很厉害啊,我认为李丰田仍有阴影；我以为是白人客人；严亮有点像周振南；每个人的演技都很好,1,3
晚了你儿子已经不需要了,太晚了。你儿子不再需要它了,2020/6/20 0:11,583,2873,5,8.14E+14,不你没机会了死男人；可他不在相信你了讽刺；年纪大了咬不动冰了；没必要了小朱同学不需要你了,不，你没有机会，死人；但他不再相信你了，讽刺；我太老了，不能吃冰了；这是不必要的。朱先生不再需要你了,1,3
这是初中英语歌曲吧,这是一首初级英语歌曲，不是吗,2020/6/23 23:34,13,2603,6,1595497889,唱的中文音太重了；导演员还有这剧情太棒了；片尾曲不错；花钱的感觉就是好,中国的声音太强了；导演、演员和情节都很精彩；结尾的歌很好；花钱的感觉很好,1,5
王立已经立不起来了,王丽再也站不起来了,2020/6/30 13:06,105,1618,8,2085193902,这个爸就是两头不讨好；阳一笑好可爱呀；可你也就只有这一个儿子啊；儿子差点被弄死年算多,这个爸爸只是个坏人；杨毅：多可爱啊；但你只有这个儿子；我儿子差点被杀。它多大了,1,2
好孩子让这俩带沟里了,好孩子，我们把他们带到沟里去,2020/6/26 14:37,30,2113,1,1388909216,这一笔画龙点睛之笔啊；有点太冷静了不合常理；真可爱还警告信；小朋友胆子太大啦,这一笔是龙的最后一笔；有点太平静了。这没有道理；太可爱了。有一封警告信；孩子们太勇敢了,1,3
好的话不会好的说,好话不好说,2020/6/21 16:46,98,168,5,1461130293,考虑啥啊考虑自己重要；刚开能不烫么；真心不喜欢这样的床头；我就想看后妈怎么死,你在想什么？为自己着想是很重要的；我能打开它而不烧吗；我真的不喜欢这个床边；我只是想看看我继母是怎么死的,1,3
可能要联盟了,我们可能必须加入联盟,2020/6/19 3:58,44,799,5,1179392321,套路深啊；这个转折我给满分把我吓得；高实在是高；那我们可以放到网上去啊,例行程序很深；我给了这个转折点满分，这让我害怕；高是真的高；然后我们可以把它放到互联网上,1,2
黄色的好像囚服,黄色的看起来像囚衣,2020/6/25 21:34,261,1666,11,2087878789,大型洗浴中心搓澡工开大会的既视感；怎么越看越觉的像囚服；我已经完成进化了；要区分现实和虚构场景,大型洗浴中心按摩车间的视觉感受；为什么看起来像监狱制服；我进化了；区分真实场景和虚构场景,1,2
已经回不去了,我不能回去了,2020/6/22 12:55,127,1492,9,2356472124,这情节是为了偷钥匙乐吧；没忘了重要的事；这一刻是孩子久违的温馨啊；学霸关健时刻不掉链子,这个阴谋是为了偷钥匙，对吧；我没有忘记一些重要的事情；对孩子们来说，这是一个温暖的时刻；学习成为一个欺负者的关键是不要在任何时候都失去这个链条,1,2
张东升真的真情实感许愿,张东生真的很有感情地许了个愿,2020/6/24 20:56,7,2066,9,2008090104,恭喜你发现了新大陆；把四个人愿望都说了；我希望大杀特杀；张东升竟然还有温暖的一面,恭喜你发现了新世界；我说了四个愿望；我想杀人；张东生有热情的一面,1,1
这下全都要暴露了,一切都会暴露出来,2020/6/19 17:04,111,980,9,1083992023,五个点表示坐过牢；我回去截图发给你；不愧是老陈观察细致入微；开学了敏你就是第一名了,五个点表示你已经入狱；我会回去给你发截图；值得老陈仔细观察；这是学校的开始。敏，你是第一个,1,3
最后一句歌词是飘向西天,最后一行是“向西浮动”,2020/6/19 12:14,25,4559,0,1661206513,这歌好几年没听到了儿时回忆啊小时候经常唱；片尾曲每一集都不重样的；现在你得信了；片头曲就是丁可作曲的,我好几年没听过这首歌了。这是童年的记忆。我小时候常唱这首歌；每一集的结尾歌曲都不尽相同；现在你必须相信它；开幕曲由丁克作曲,1,5
这是最后一餐了要吃好,这是最后一餐了。吃得好,2020/6/24 23:52,77,2161,9,2450818346,严良就是个猪队友；今天心情好吃顿好的；不卫生的孩子们；好吃你们的最后一顿,严亮是一个猪队友；我今天心情很好；不卫生儿童；这是你的最后一餐,1,2
这个剧的配乐是亮点,这出戏的比分是最精彩的,2020/6/18 20:17,18,71,4,1667515437,后妈还可以啊长得；别学习了；哈这个笑死我了；你们爬山吗我给你们拍照呀,我的继母很好，她很高；停止学习；哈，这让我笑了；你爬山吗？我给你拍照,1,4
大家都是有钱说话硬气一点,每个人都有钱。强硬,2020/6/23 19:46,13,199,6,1587291627,谁还没个块呀；爱死他了太帅了；我免费我骄傲；全款的有才啦,谁还没拿到一块；我爱他。他真帅；我自由了。我很自豪；你有所有的天赋,2,7
三个人跑着就剩一个了,三个人跑后只剩下一个人了,2020/6/25 22:17,36,115,7,4.57E+14,这是从黑人眼里看到的画面；就花钱这事儿你们能说一集；看懂片头了么剧情在里面；这是缩了剧情吗才半小时,这就是我们在黑人眼中看到的；你能谈谈花一集的钱吗；你明白标题吗？情节就在里面；这是一个简短的故事吗？只有半个小时,1,2
这歌有点上头好听,这首歌有点朗朗上口,2020/6/27 13:12,1,3064,9,1357674540,丁可真的太适合这类电视的配乐了；两倍速听不错；以后都别惹学霸；大家都在听片尾曲少见,丁克非常适合这种电视配乐；双倍速度听起来不错；以后不要再跟学霸捣乱了；每个人都在听结尾的歌，这是罕见的,1,4
那我就会是第一个啦,那么我将是第一个,2020/7/15 11:25,0,1902,11,1733227124,还会有第二部吗；我事强行送了一波不然我感觉我还能再杀；有人像我一样舍不得张东升吗；这剧确实有两家被灭门了,还会有另一个吗；我用力挥手，否则我觉得我可以再次杀人；有没有人像我一样不愿意和张东生分手；有两部戏被杀了,1,2
这孩子胆子好大,这孩子真勇敢,2020/6/22 17:25,229,842,6,1527976380,这个傻子知道也别说出来；大哥你太能了；哎哟学霸你去读书吧别问了；第一个那五杀的男人,如果傻瓜知道，不要告诉他；兄弟，你真能干；哎哟，雪巴，去读书吧。不要问；第一个杀死五个人的人,1,2
原来是这首我说这么耳熟,是这首歌。我很清楚,2020/6/21 18:59,3,1968,7,1320009177,导演是什么神仙编剧也赞；导演本来是这个乐队的鼓手；片尾曲好听；片尾曲真随意想放什么歌都行,导演是什么样的仙女？编剧也喜欢它；导演最初是这个乐队的鼓手；结尾的歌听起来不错；结尾的歌真的很随意。你可以播放任何你想要的歌曲,1,5
这三个颜值都很高,这三位美女都很高,2020/6/18 10:56,186,1512,3,1682625214,是啊都颤音啦；普真的好可爱啊；他们都是好孩子；孩子一定要多陪伴啊,是的，是特里林；普：多可爱啊；他们都是好孩子；儿童必须有人陪伴,1,4
